"name","pos","gp","min","wp48","pop48","wins","pts","reb","ast","to","blk","stl","pf","year","team"
"Bobby Jackson","PG (2.0)","46","890",".096","-0.1","1.78","17.5","5.9","4.1","1.7","0.2","1.7","3.2",2007,"nor"
"Bonzi Wells","SG (2.0)","22","438",".110","0.3","1.00","21.2","7.8","1.9","3.0","0.9","2.6","4.8",2007,"nor"
"Chris Andersen","FC (4.5)","5","34","-.041","-4.3","-0.03","8.4","12.7","0.0","1.4","5.6","0.0","8.4",2007,"nor"
"Chris Paul","PG (1.0)","80","3005",".374","8.5","23.40","26.9","5.1","14.8","3.2","0.1","3.5","3.0",2007,"nor"
"David West","PF (4.0)","76","2869",".073","-0.8","4.34","26.2","11.3","3.0","2.8","1.7","1.0","3.5",2007,"nor"
"Hilton Armstrong","FC (4.7)","65","732","-.019","-3.7","-0.29","11.7","10.7","1.5","3.9","2.2","1.0","8.5",2007,"nor"
"Jannero Pargo","PG (1.4)","80","1497","-.043","-4.4","-1.33","20.6","4.2","6.2","3.0","0.2","1.6","3.9",2007,"nor"
"Julian Wright","F (4.0)","57","640",".136","1.1","1.81","16.7","8.8","3.0","2.6","0.9","2.2","3.2",2007,"nor"
"Marcus Vinicius","F (4.0)","13","69","-.018","-3.6","-0.03","19.5","5.6","1.4","2.1","0.7","0.7","2.8",2007,"nor"
"Melvin Ely","FC (5.0)","52","620","-.051","-4.7","-0.66","15.6","11.2","1.7","3.2","1.4","0.5","6.1",2007,"nor"
"Mike James","PG (2.0)","21","183","-.106","-6.4","-0.41","14.9","4.5","1.6","1.8","0.0","1.0","3.1",2007,"nor"
"Morris Peterson","SG (2.0)","76","1795",".095","-0.1","3.54","16.3","5.5","1.8","1.1","0.2","1.3","3.3",2007,"nor"
"Peja Stojakovic","GF (3.0)","77","2711",".137","1.2","7.71","22.4","5.9","1.7","1.1","0.2","1.0","2.2",2007,"nor"
"Rasual Butler","GF (2.9)","51","875",".027","-2.2","0.50","13.8","5.5","2.0","0.5","1.2","0.8","3.6",2007,"nor"
"Ryan Bowen","SF (3.3)","53","659",".161","1.9","2.22","8.3","7.3","1.8","1.1","0.8","2.3","5.6",2007,"nor"
"Tyson Chandler","C (5.0)","79","2783",".269","5.3","15.57","16.0","16.0","1.4","2.3","1.4","0.8","4.2",2007,"nor"
"Antonio Daniels","PG (1.0)","61","732",".064","-1.1","0.97","15.3","3.6","8.5","3.2","0.1","1.2","2.7",2008,"nor"
"Chris Paul","PG (1.0)","78","3002",".373","8.5","23.35","28.5","6.9","13.8","3.7","0.2","3.5","3.4",2008,"nor"
"David West","PF (4.1)","76","2981",".047","-1.6","2.93","25.6","10.4","2.8","2.6","1.1","0.8","3.3",2008,"nor"
"Devin Brown","GF (2.5)","63","869","-.042","-4.4","-0.76","18.1","6.6","3.0","3.0","0.3","1.8","4.5",2008,"nor"
"Hilton Armstrong","FC (5.0)","70","1092",".008","-2.8","0.19","14.9","8.6","1.3","3.5","2.0","1.1","8.0",2008,"nor"
"James Posey","GF (2.5)","75","2139",".109","0.3","4.88","15.0","8.1","1.8","1.8","0.5","1.3","4.8",2008,"nor"
"Julian Wright","F (4.0)","54","771",".045","-1.7","0.73","14.7","9.5","2.7","2.7","1.2","2.2","3.0",2008,"nor"
"Melvin Ely","FC (5.0)","31","373","-.131","-7.2","-1.02","12.5","8.2","2.3","3.0","1.2","0.3","7.5",2008,"nor"
"Mike James","PG (1.0)","8","74","-.121","-6.8","-0.19","13.0","4.5","5.2","1.9","0.0","1.3","4.5",2008,"nor"
"Morris Peterson","SG (1.7)","43","515",".035","-2.0","0.38","17.8","7.8","1.5","1.4","0.2","1.4","4.8",2008,"nor"
"Peja Stojakovic","GF (2.7)","61","2088",".081","-0.6","3.52","18.7","6.1","1.7","1.2","0.1","1.2","2.3",2008,"nor"
"Rasual Butler","GF (2.5)","82","2613",".080","-0.6","4.34","16.9","5.0","1.4","1.1","1.1","0.9","2.9",2008,"nor"
"Ryan Bowen","SF (4.0)","21","219",".060","-1.2","0.27","10.3","5.3","2.0","1.1","1.1","3.1","8.1",2008,"nor"
"Sean Marks","FC (5.0)","60","838",".028","-2.2","0.48","11.0","10.7","0.8","2.0","1.9","0.4","6.9",2008,"nor"
"Tyson Chandler","C (5.0)","45","1445",".164","2.0","4.92","13.2","13.1","0.7","2.3","1.9","0.5","4.8",2008,"nor"
"Aaron Gray","C (5.0)","24","261",".269","5.3","1.47","15.8","16.5","3.7","3.1","2.0","1.7","8.1",2009,"nor"
"Bobby Brown","G (1.6)","22","328","-.144","-7.6","-0.99","21.3","2.6","6.7","3.5","0.1","1.3","4.1",2009,"nor"
"Chris Paul","PG (1.0)","45","1712",".275","5.5","9.83","23.6","5.4","13.5","3.1","0.2","2.7","3.3",2009,"nor"
"Darius Songaila","FC (4.7)","75","1409","-.072","-5.3","-2.12","18.5","7.9","2.4","2.8","0.5","2.1","7.0",2009,"nor"
"Darren Collison","PG (1.0)","76","2109",".092","-0.2","4.06","21.5","4.4","9.8","4.6","0.1","1.8","2.1",2009,"nor"
"David West","PF (4.0)","81","2948",".062","-1.2","3.79","25.1","9.8","3.9","2.8","1.0","1.2","3.8",2009,"nor"
"Devin Brown","GF (2.5)","39","967",".016","-2.6","0.32","18.8","5.4","2.9","2.8","0.2","1.5","3.1",2009,"nor"
"Emeka Okafor","C (5.0)","82","2370",".168","2.1","8.29","17.2","15.0","1.1","2.2","2.6","1.1","4.4",2009,"nor"
"Hilton Armstrong","FC (5.0)","18","239","-.044","-4.4","-0.22","10.2","12.3","3.2","2.6","1.6","1.6","8.8",2009,"nor"
"James Posey","GF (2.7)","77","1731",".102","0.1","3.69","11.1","9.1","3.2","1.4","0.5","1.2","5.7",2009,"nor"
"Jason Hart","PG (1.0)","4","17",".089","-0.3","0.03","5.6","5.6","14.0","8.4","2.8","2.8","11.2",2009,"nor"
"Julian Wright","F (3.7)","68","870",".059","-1.2","1.08","14.3","7.9","2.3","2.4","1.0","1.6","2.5",2009,"nor"
"Marcus Thornton","SG (2.0)","73","1871",".072","-0.8","2.80","27.1","5.4","2.9","1.9","0.3","1.5","3.3",2009,"nor"
"Morris Peterson","SG (2.0)","46","972",".020","-2.5","0.40","16.1","6.2","2.1","1.3","0.2","1.2","4.0",2009,"nor"
"Peja Stojakovic","GF (3.0)","62","1946",".062","-1.1","2.52","19.3","5.6","2.3","1.4","0.1","1.2","2.0",2009,"nor"
"Sean Marks","FC (5.0)","14","75",".127","0.9","0.20","6.4","14.8","1.3","1.3","1.9","0.0","10.9",2009,"nor"
"Aaron Gray","C (5.0)","41","520",".130","1.0","1.41","11.9","15.8","1.5","3.0","1.1","1.0","8.9",2010,"nor"
"Carl Landry","F (4.0)","23","590",".023","-2.4","0.28","22.1","7.6","1.1","2.2","1.0","0.8","5.8",2010,"nor"
"Chris Paul","PG (1.0)","80","2865",".313","6.7","18.67","21.2","5.5","13.1","3.0","0.1","3.2","3.3",2010,"nor"
"David Andersen","FC (4.5)","29","222","-.081","-5.6","-0.38","16.8","10.8","1.3","3.0","1.3","0.4","6.3",2010,"nor"
"David West","PF (4.0)","70","2450",".093","-0.2","4.73","25.9","10.4","3.2","2.8","1.2","1.3","4.0",2010,"nor"
"Didier Ilunga-Mbenga","C (5.0)","41","330",".105","0.2","0.72","8.6","12.5","0.9","3.1","3.9","0.9","7.6",2010,"nor"
"Emeka Okafor","C (5.0)","72","2273",".194","2.9","9.17","15.7","14.4","0.9","2.5","2.7","0.8","4.9",2010,"nor"
"Jarrett Jack","G (1.3)","70","1361",".041","-1.8","1.16","21.0","4.6","6.5","2.7","0.2","1.4","2.7",2010,"nor"
"Jason Smith","FC (4.6)","77","1089",".006","-2.9","0.14","14.6","10.6","1.6","2.3","1.4","1.1","6.6",2010,"nor"
"Jerryd Bayless","G (1.5)","11","148","-.133","-7.2","-0.41","16.3","4.9","9.1","5.5","0.3","0.7","5.2",2010,"nor"
"Marco Belinelli","SG (2.4)","80","1940",".034","-2.0","1.37","20.7","3.7","2.3","1.9","0.1","0.9","3.6",2010,"nor"
"Marcus Thornton","SG (2.0)","46","745",".033","-2.0","0.52","23.1","8.4","2.8","2.4","0.3","1.2","3.2",2010,"nor"
"Patrick Ewing","F (4.0)","7","18","-.335","-13.5","-0.13","8.0","5.3","5.3","2.7","2.7","0.0","2.7",2010,"nor"
"Peja Stojakovic","GF (3.0)","6","89",".141","1.3","0.26","24.4","3.3","3.3","2.2","0.0","1.1","1.1",2010,"nor"
"Pops Mensah-Bonsu","F (4.0)","7","35","-.080","-5.6","-0.06","2.7","15.0","2.7","2.7","0.0","0.0","15.0",2010,"nor"
"Quincy Pondexter","SF (3.5)","66","729",".008","-2.8","0.12","12.4","5.8","1.8","1.1","0.7","1.1","4.2",2010,"nor"
"Sasha Pavlovic","GF (3.0)","4","50","-.074","-5.4","-0.08","3.8","5.8","5.8","1.0","3.8","0.0","3.8",2010,"nor"
"Trevor Ariza","GF (3.0)","75","2588",".090","-0.3","4.83","15.3","7.6","3.0","2.2","0.6","2.2","3.3",2010,"nor"
"Willie Green","SG (2.0)","77","1663","-.008","-3.3","-0.29","19.4","4.6","2.1","1.9","0.4","1.0","4.1",2010,"nor"
"Al-Farouq Aminu","SF (3.0)","66","1477",".115","0.5","3.53","13.0","10.0","2.1","3.0","1.1","1.9","4.4",2011,"nor"
"Carldell Johnson","PG (1.0)","15","119","-.034","-4.1","-0.08","10.9","3.6","8.9","2.8","0.0","3.2","4.4",2011,"nor"
"Carl Landry","F (4.0)","44","999",".063","-1.1","1.31","24.6","10.3","1.8","3.1","0.6","0.6","4.3",2011,"nor"
"Chris Johnson","C (5.0)","8","82",".038","-1.9","0.06","13.4","12.8","0.6","4.7","0.6","2.9","7.6",2011,"nor"
"Chris Kaman","FC (4.8)","48","1372","-.027","-3.9","-0.77","21.6","12.7","3.5","4.5","2.7","0.9","3.7",2011,"nor"
"DaJuan Summers","F (4.0)","15","209","-.117","-6.7","-0.51","15.7","5.3","2.3","1.8","0.0","1.6","7.1",2011,"nor"
"Darryl Watkins","C (5.0)","5","98",".098","-0.0","0.20","11.3","13.3","1.5","3.9","2.0","2.5","6.9",2011,"nor"
"Donald Sloan","G (1.0)","3","41","-.131","-7.2","-0.11","14.0","3.5","9.3","5.8","0.0","2.3","2.3",2011,"nor"
"Emeka Okafor","C (5.0)","30","781",".126","0.8","2.05","16.3","13.1","1.5","2.3","1.6","1.0","4.5",2011,"nor"
"Eric Gordon","SG (2.0)","13","310",".043","-1.7","0.28","28.6","3.9","4.8","3.7","0.6","2.0","3.1",2011,"nor"
"Greivis Vasquez","G (1.2)","66","1705",".078","-0.7","2.76","16.6","4.9","10.1","4.2","0.2","1.7","3.5",2011,"nor"
"Gustavo Ayon","FC (4.5)","57","1088",".188","2.8","4.26","14.1","11.7","3.3","2.0","2.0","2.3","5.2",2011,"nor"
"Jarrett Jack","G (1.0)","47","1530",".102","0.1","3.24","22.0","5.5","8.9","3.3","0.3","1.0","2.9",2011,"nor"
"Jason Smith","FC (4.5)","43","947",".063","-1.1","1.25","20.1","9.9","1.7","2.0","2.1","1.1","5.2",2011,"nor"
"Jeff Foote","C (5.0)","4","39","-.196","-9.2","-0.16","4.9","7.4","0.0","2.5","1.2","0.0","6.1",2011,"nor"
"Jerome Dyson","PG (1.0)","9","180","-.013","-3.5","-0.05","17.8","5.1","4.8","5.3","0.5","2.9","5.1",2011,"nor"
"Lance Thomas","F (3.9)","43","629",".039","-1.9","0.51","12.7","9.6","0.9","1.8","0.5","0.8","5.9",2011,"nor"
"Marco Belinelli","SG (2.0)","66","1966",".029","-2.2","1.18","19.0","4.2","2.5","1.7","0.1","1.2","2.8",2011,"nor"
"Solomon Jones","FC (4.5)","11","196","-.011","-3.4","-0.04","14.9","10.0","1.7","3.2","1.5","1.2","7.6",2011,"nor"
"Trevor Ariza","GF (3.0)","44","1350",".141","1.3","3.98","15.8","7.6","4.8","2.7","0.9","2.5","2.6",2011,"nor"
"Trey Johnson","SG (2.0)","11","61",".112","0.4","0.14","16.4","9.4","3.1","3.9","0.0","0.8","7.8",2011,"nor"
"Xavier Henry","SG (2.4)","47","759","0","-3.1","0.00","15.1","6.7","2.2","2.2","0.5","1.6","3.7",2011,"nor"
"Al-Farouq Aminu","SF (3.1)","76","2067",".232","4.1","9.98","12.9","13.6","2.4","2.7","1.2","2.1","3.6",2012,"nor"
"Anthony Davis","PF (4.4)","64","1848",".198","3.1","7.62","22.5","13.6","1.6","2.3","2.9","1.9","4.1",2012,"nor"
"Austin Rivers","PG (1.0)","61","1416","-.087","-5.8","-2.57","12.8","3.7","4.3","2.5","0.3","0.9","4.1",2012,"nor"
"Brian Roberts","PG (1.0)","78","1329",".036","-2.0","1.00","20.0","3.5","7.9","2.6","0.1","1.3","3.9",2012,"nor"
"Darius Miller","SF (3.0)","52","692",".063","-1.1","0.90","8.2","5.4","3.1","1.6","0.8","1.2","6.2",2012,"nor"
"Dominic McGuire","SF (4.0)","9","145",".078","-0.6","0.24","6.3","9.3","3.0","1.7","1.0","2.6","4.3",2012,"nor"
"Donald Sloan","PG (1.0)","3","6","-.130","-7.1","-0.02","0.0","0.0","8.0","8.0","0.0","0.0","0.0",2012,"nor"
"Eric Gordon","PG (1.0)","42","1267","-.050","-4.6","-1.33","27.0","2.9","5.2","4.4","0.3","1.7","2.8",2012,"nor"
"Greivis Vasquez","SG (2.0)","78","2685",".109","0.3","6.11","19.4","6.0","12.6","4.4","0.1","1.2","3.4",2012,"nor"
"Hakim Warrick","PF (4.0)","1","7",".311","6.6","0.05","27.4","0.0","0.0","0.0","0.0","6.9","0.0",2012,"nor"
"Henry Sims","C (5.0)","2","5",".268","5.3","0.03","38.4","19.2","0.0","9.6","0.0","0.0","9.6",2012,"nor"
"Jason Smith","C (5.0)","51","875",".011","-2.7","0.21","23.0","10.2","1.9","3.0","2.5","0.8","6.7",2012,"nor"
"Lance Thomas","SF (3.0)","59","645",".160","1.9","2.15","11.1","8.6","1.3","1.0","0.5","0.8","5.8",2012,"nor"
"Louis Amundson","C (5.0)","18","211",".113","0.4","0.50","10.0","13.2","1.8","1.8","1.4","2.0","6.1",2012,"nor"
"Robin Lopez","C (5.0)","82","2137",".137","1.2","6.10","20.9","10.4","1.4","2.5","2.9","0.7","3.8",2012,"nor"
"Roger Mason","PG (2.0)","69","1222",".076","-0.7","1.94","14.5","5.2","2.9","2.0","0.4","1.0","4.1",2012,"nor"
"Ryan Anderson","PF (4.0)","81","2507",".050","-1.5","2.59","25.1","9.9","1.9","1.9","0.6","0.8","3.4",2012,"nor"
"Terrel Harris","SG (2.0)","13","108","-.287","-12.0","-0.65","2.2","7.6","3.1","5.8","1.3","0.9","6.2",2012,"nor"
"Xavier Henry","SG (3.0)","50","626","-.016","-3.6","-0.20","14.9","6.9","1.0","2.4","0.4","1.2","5.5",2012,"nor"
"Alexis Ajinca","C (5.0)","56","951",".087","-0.4","1.73","16.6","14.0","2.0","3.2","2.3","1.2","9.4",2013,"nor"
"Al-Farouq Aminu","SF (3.0)","80","2045",".192","2.9","8.20","13.4","11.6","2.7","2.1","0.9","1.9","3.5",2013,"nor"
"Anthony Davis","PF (4.0)","67","2358",".236","4.2","11.57","28.4","13.7","2.1","2.2","3.8","1.8","4.1",2013,"nor"
"Anthony Morrow","GF (3.0)","76","1426",".066","-1.0","1.96","21.4","4.7","2.0","1.7","0.4","1.3","3.4",2013,"nor"
"Arinze Onuaku","PF (4.0)","3","25","-.034","-4.1","-0.02","5.8","13.4","5.8","1.9","0.0","0.0","5.8",2013,"nor"
"Austin Rivers","SG (1.5)","69","1339","-.026","-3.9","-0.74","19.0","4.6","5.7","2.8","0.3","1.6","4.8",2013,"nor"
"Brian Roberts","PG (1.0)","72","1667",".037","-1.9","1.28","19.5","3.9","6.7","2.7","0.2","1.2","3.8",2013,"nor"
"Darius Miller","SF (3.0)","45","723",".028","-2.2","0.42","13.3","3.5","2.9","1.5","0.6","1.6","5.8",2013,"nor"
"Eric Gordon","SG (2.0)","64","2057",".037","-1.9","1.58","23.1","3.9","4.9","3.1","0.3","1.7","2.7",2013,"nor"
"Greg Stiemsma","PF (4.0)","55","1007",".082","-0.5","1.72","7.6","10.8","1.7","2.1","2.7","1.7","8.1",2013,"nor"
"James Southerland","SF (3.0)","3","27",".184","2.6","0.10","24.9","14.2","0.0","1.8","3.6","1.8","5.3",2013,"nor"
"Jason Smith","FC (5.0)","31","830","-.034","-4.1","-0.58","17.4","10.5","1.7","1.6","1.7","0.6","5.8",2013,"nor"
"Jeff Withey","C (5.0)","58","684",".154","1.7","2.20","13.3","10.5","1.8","1.4","3.5","1.1","5.1",2013,"nor"
"Josh Childress","GF (3.0)","4","24",".139","1.2","0.07","0.0","6.0","4.0","2.0","0.0","2.0","2.0",2013,"nor"
"Jrue Holiday","PG (1.0)","34","1143",".103","0.1","2.46","20.5","6.0","11.3","4.4","0.5","2.4","3.9",2013,"nor"
"Lance Thomas","F (4.0)","5","42","-.256","-11.0","-0.22","6.9","8.0","3.4","2.3","0.0","0.0","4.6",2013,"nor"
"Louis Amundson","PF (4.0)","18","184",".016","-2.6","0.06","9.9","14.3","1.6","3.7","2.9","2.3","12.8",2013,"nor"
"Luke Babbitt","SF (4.0)","27","473","-.017","-3.6","-0.17","17.3","8.9","2.9","1.5","1.1","0.7","5.3",2013,"nor"
"Melvin Ely","FC (5.0)","2","27","-.227","-10.1","-0.13","10.7","1.8","0.0","0.0","1.8","0.0","8.9",2013,"nor"
"Ryan Anderson","FC (4.8)","22","795",".062","-1.1","1.03","26.3","8.6","1.0","1.2","0.4","0.6","2.8",2013,"nor"
"Tyreke Evans","SG (2.4)","72","2028",".090","-0.3","3.81","24.7","8.1","8.6","4.1","0.5","2.0","3.7",2013,"nor"
"Alexis Ajinca","C (5.0)","68","957",".161","1.9","3.20","22.2","15.8","2.4","3.5","2.6","1.1","7.6",2014,"nor"
"Anthony Davis","PF (4.3)","68","2455",".283","5.7","14.49","32.4","13.6","2.9","1.9","3.9","2.0","2.8",2014,"nor"
"Austin Rivers","SG (2.0)","35","772",".010","-2.8","0.16","14.9","4.2","5.4","1.9","0.4","1.1","4.0",2014,"nor"
"Dante Cunningham","SF (3.0)","66","1652",".118","0.6","4.05","9.9","7.4","1.5","1.0","1.1","1.3","2.9",2014,"nor"
"Darius Miller","SG (3.0)","5","43","-.282","-11.9","-0.25","2.2","1.1","2.2","1.1","0.0","1.1","8.9",2014,"nor"
"Elliot Williams","SG (2.0)","8","77","-.108","-6.4","-0.17","11.8","3.1","5.0","0.0","0.0","1.2","6.9",2014,"nor"
"Eric Gordon","SG (2.2)","61","2018",".048","-1.6","2.03","19.5","3.8","5.4","2.9","0.3","1.2","3.4",2014,"nor"
"Gal Mekel","G (2.0)","4","43","-.373","-14.7","-0.33","6.7","1.1","14.5","2.2","0.0","2.2","1.1",2014,"nor"
"Jeff Withey","C (5.0)","37","259",".145","1.4","0.78","18.2","11.9","2.0","2.2","3.3","0.7","4.8",2014,"nor"
"Jimmer Fredette","G (2.0)","50","509","-.039","-4.3","-0.41","16.8","3.8","5.5","3.1","0.2","1.4","4.1",2014,"nor"
"John Salmons","SG (3.0)","21","270",".013","-2.7","0.07","7.5","3.7","2.3","0.9","0.7","1.6","4.4",2014,"nor"
"Jrue Holiday","PG (1.0)","40","1303",".122","0.7","3.31","21.8","5.0","10.1","3.4","0.8","2.3","4.1",2014,"nor"
"Luke Babbitt","SF (3.7)","63","830",".059","-1.2","1.02","14.8","6.4","1.4","1.5","0.6","1.0","3.6",2014,"nor"
"Nate Wolters","PG (1.0)","10","105","-.081","-5.6","-0.18","7.8","8.2","5.0","4.6","0.9","1.4","3.2",2014,"nor"
"Norris Cole","SG (2.0)","28","683",".011","-2.7","0.16","19.5","3.6","6.3","2.9","0.5","1.1","3.4",2014,"nor"
"Omer Asik","C (5.0)","76","1982",".212","3.5","8.74","13.5","18.1","1.7","2.3","1.3","0.7","3.5",2014,"nor"
"Quincy Pondexter","SF (3.0)","45","1253",".106","0.2","2.76","15.5","5.3","2.5","1.6","0.7","0.5","3.9",2014,"nor"
"Russ Smith","PG (1.0)","6","29","-.757","-26.6","-0.46","8.3","5.0","3.3","11.6","0.0","0.0","9.9",2014,"nor"
"Ryan Anderson","PF (4.0)","61","1675","-.033","-4.1","-1.16","23.9","8.5","1.6","1.8","0.6","0.9","3.2",2014,"nor"
"Toney Douglas","G (2.0)","12","177",".056","-1.3","0.21","13.8","6.0","6.5","2.7","1.1","3.0","5.4",2014,"nor"
"Tyreke Evans","PG (1.1)","79","2690",".088","-0.4","4.91","23.4","7.4","9.3","4.4","0.7","1.8","3.5",2014,"nor"
"Alexis Ajinca","PF (4.1)","59","861",".011","-2.7","0.20","19.6","15.0","1.7","3.0","2.0","1.1","7.5",2015,"nor"
"Alonzo Gee","SG (2.1)","73","1632",".138","1.2","4.68","9.6","7.2","2.1","1.6","0.4","1.9","5.0",2015,"nor"
"Anthony Davis","FC (5.0)","61","2164",".139","1.2","6.27","32.9","13.9","2.6","2.7","2.8","1.7","3.3",2015,"nor"
"Bryce Dejean-Jones","G (2.0)","14","279",".113","0.4","0.66","13.6","8.3","2.6","1.9","0.3","1.7","2.9",2015,"nor"
"Dante Cunningham","SF (3.2)","80","1971",".073","-0.8","2.98","11.8","5.7","1.9","1.0","0.8","1.0","4.2",2015,"nor"
"Eric Gordon","SG (3.0)","45","1481",".057","-1.3","1.77","22.2","3.2","3.9","2.4","0.5","1.4","3.2",2015,"nor"
"Ishmael Smith","PG (1.0)","27","617",".124","0.8","1.60","18.6","7.2","12.0","3.5","0.5","1.9","3.0",2015,"nor"
"James Ennis","GF (3.0)","9","282",".215","3.6","1.26","24.3","6.0","3.1","2.9","0.5","2.0","4.4",2015,"nor"
"Jimmer Fredette","G (2.0)","4","13","-.298","-12.4","-0.08","7.4","0.0","3.7","3.7","0.0","3.7","3.7",2015,"nor"
"Jordan Hamilton","SG (3.0)","11","304",".078","-0.7","0.49","19.7","9.8","3.9","2.7","0.5","1.3","3.8",2015,"nor"
"Jrue Holiday","PG (1.1)","65","1831",".077","-0.7","2.93","28.5","5.1","10.3","4.4","0.6","2.3","3.9",2015,"nor"
"Kendrick Perkins","C (5.0)","37","542","-.022","-3.8","-0.25","8.1","11.3","2.7","3.6","1.0","1.0","5.7",2015,"nor"
"Luke Babbitt","SF (4.0)","47","845","-.053","-4.7","-0.94","18.6","8.4","3.0","1.3","0.4","0.6","5.1",2015,"nor"
"Nate Robinson","G (2.0)","2","23","-.015","-3.5","-0.01","0.0","0.0","8.3","0.0","0.0","2.1","10.4",2015,"nor"
"Norris Cole","G (2.0)","45","1198","-.023","-3.8","-0.57","19.1","6.1","6.7","3.0","0.2","1.5","4.1",2015,"nor"
"Omer Asik","C (5.0)","68","1178",".135","1.1","3.31","11.0","16.9","1.1","2.4","0.9","0.9","5.1",2015,"nor"
"Orlando Johnson","GF (3.0)","5","54","-.275","-11.6","-0.31","8.9","5.3","1.8","2.7","0.0","0.9","3.6",2015,"nor"
"Ryan Anderson","PF (4.0)","66","2008",".003","-3.0","0.11","26.9","9.5","1.7","2.2","0.6","0.9","2.6",2015,"nor"
"Tim Frazier","PG (1.0)","16","469",".183","2.6","1.79","21.5","7.3","12.3","3.9","0.1","2.4","4.3",2015,"nor"
"Toney Douglas","PG (1.0)","61","1262",".094","-0.2","2.46","20.2","5.4","6.0","2.4","0.2","2.7","5.0",2015,"nor"
"Tyreke Evans","G (2.0)","25","765",".148","1.5","2.36","23.8","8.1","10.3","4.6","0.5","2.0","4.1",2015,"nor"
"Alexis Ajinca","C (5.0)","39","584",".066","-1.0","0.80","17.0","14.5","1.0","2.5","1.9","1.6","6.3",2016,"nor"
"Anthony Brown","SF (3.0)","9","143",".026","-2.3","0.08","11.5","8.8","2.0","1.7","0.7","1.7","4.4",2016,"nor"
"Anthony Davis","C (4.9)","75","2708",".206","3.3","11.60","37.2","15.9","2.8","3.2","3.0","1.7","3.0",2016,"nor"
"Archie Goodwin","SG (3.0)","3","30",".290","6.0","0.18","24.2","0.0","1.6","0.0","1.6","0.0","1.6",2016,"nor"
"Axel Toupane","SF (3.0)","2","41",".074","-0.8","0.06","12.8","1.2","0.0","0.0","1.2","1.2","5.8",2016,"nor"
"Buddy Hield","SG (2.5)","57","1161",".008","-2.8","0.21","20.2","6.8","3.1","2.0","0.3","0.8","3.3",2016,"nor"
"Cheick Diallo","PF (4.0)","17","199",".149","1.5","0.62","21.0","17.6","1.0","1.7","1.7","1.0","4.1",2016,"nor"
"Dante Cunningham","SF (4.0)","66","1649",".053","-1.4","1.82","12.7","8.1","1.0","0.8","0.8","1.1","2.9",2016,"nor"
"DeMarcus Cousins","C (5.0)","17","574",".142","1.3","1.70","34.6","17.7","5.5","5.2","1.8","2.1","6.3",2016,"nor"
"Donatas Motiejunas","PF (4.0)","34","479","-.047","-4.5","-0.47","15.0","10.3","3.4","3.0","1.1","1.8","5.5",2016,"nor"
"E'Twaun Moore","SG (2.0)","73","1820",".081","-0.6","3.06","18.5","4.0","4.3","1.6","0.9","1.3","3.5",2016,"nor"
"Hollis Thompson","SG (2.0)","9","191",".022","-2.4","0.09","8.5","7.0","2.3","0.5","0.0","1.5","3.5",2016,"nor"
"Jarrett Jack","PG (1.0)","2","33",".051","-1.5","0.04","8.7","0.0","7.3","4.4","0.0","2.9","5.8",2016,"nor"
"Jordan Crawford","SG (2.0)","19","442",".101","0.1","0.93","29.0","3.7","6.3","2.7","0.2","1.2","3.3",2016,"nor"
"Jrue Holiday","PG (1.5)","67","2190",".155","1.8","7.09","22.6","5.7","10.7","4.2","0.9","2.2","2.9",2016,"nor"
"Lance Stephenson","SG (3.0)","6","162",".022","-2.4","0.08","17.1","5.9","8.6","3.3","0.3","0.6","5.3",2016,"nor"
"Langston Galloway","PG (1.0)","55","1120",".020","-2.4","0.48","20.2","5.2","2.8","1.2","0.2","1.8","3.3",2016,"nor"
"Omer Asik","C (5.0)","31","482",".141","1.3","1.42","8.3","16.1","1.5","1.4","1.2","0.4","5.1",2016,"nor"
"Omri Casspi","SF (4.0)","1","24","-.137","-7.4","-0.07","24.3","4.1","0.0","4.1","0.0","0.0","6.1",2016,"nor"
"Quinn Cook","PG (1.0)","9","111",".094","-0.1","0.22","22.6","1.7","6.1","2.2","0.0","1.3","3.0",2016,"nor"
"Reggie Williams","GF (3.0)","6","80",".120","0.7","0.20","16.3","3.6","2.4","0.0","0.0","1.8","1.2",2016,"nor"
"Solomon Hill","SF (3.0)","80","2374",".102","0.1","5.06","11.4","6.1","2.9","1.7","0.6","1.5","3.7",2016,"nor"
"Terrence Jones","PF (4.0)","51","1264",".063","-1.1","1.66","22.2","11.5","2.2","1.9","2.0","1.4","2.5",2016,"nor"
"Tim Frazier","PG (1.0)","65","1525",".105","0.2","3.34","14.6","5.4","10.5","3.2","0.2","1.7","4.2",2016,"nor"
"Tyreke Evans","SG (3.0)","26","474",".074","-0.8","0.73","25.1","8.7","9.2","4.0","0.3","2.3","4.2",2016,"nor"
"Wayne Selden Jr.","SG (3.0)","3","47",".152","1.7","0.15","16.3","5.1","1.0","3.1","0.0","2.0","6.1",2016,"nor"
"Anthony Davis","C (5.0)","75","2727",".261","5.0","14.82","37.1","14.6","3.1","2.9","3.4","2.0","2.8",2017,"nor"
"Charles Cooke","SG (2.0)","13","38","-.417","-16.0","-0.33","7.6","2.5","1.3","1.3","0.0","1.3","0.0",2017,"nor"
"Cheick Diallo","PF (4.0)","52","581",".181","2.6","2.20","21.0","17.4","1.6","2.3","1.7","0.9","6.8",2017,"nor"
